Quantifier      Metric                    selectedModel                                  nAr*             r             R             Psi             Cd
swipeQuality           Cd_psi          idf_vanilla_bdLSTM_1-pt5-1pt5_sensorAccl_bdb.npz           0.8454           0.0           4.1079           0.2469           0.0926
swipeQuality           euclid          idf_vanilla_bdLSTM_1-pt5-1pt5_sensorAccl_bdb.npz           0.8454           0.0           4.1079           0.2469           0.0926
swipeQuality           corr          idf_vanilla_bdLSTM_1-pt5-1pt5_sensorAccl_bdb.npz           0.8454           0.0           4.1079           0.2469           0.0926
swipeQuality           DCG          idf_vanilla_lgtranet_k3-5_1-pt5-1_sensorAccl_bdb.npz           0.7266           0.0           3.9483           1.1975           0.1427
swipeQuality           Kendall          idf_vanilla_lgtranet_k3-5_1-1-1_sensorAccl_bdb.npz           0.6308           0.5           3.9202           1.1213           0.1694
swipeQuality           ERR          idf_vanilla_lgtranet_k3-5_1-pt5-1_sensorAccl_bdb.npz           0.7266           0.0           3.9483           1.1975           0.1427
swipeQuality           U          idf_vanilla_bdLSTM_1-1-1pt5_sensorAccl_bdb.npz           0.7662           0.0           4.1502           0.8003           0.0966
swipeQuality           GRE          idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorAccl_bdb.npz           0.7094           0.0           3.9492           1.1074           0.1938
swipeQuality           infAp          idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorAccl_bdb.npz           0.7094           0.0           3.9492           1.1074           0.1938
swipeQuality           NegRel          idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorAccl_bdb.npz           0.7094           0.0           3.9492           1.1074           0.1938
swipeQuality           RPP          idf_vanilla_lgtranet_k3-5_1-1pt5-1_sensorAccl_bdb.npz           0.7336           0.0           3.9378           1.0998           0.1506
swipeQuality           relEnt          idf_vanilla_bdLSTM_1-1-1pt5_sensorAccl_bdb.npz           0.7662           0.0           4.1502           0.8003           0.0966
